Context,Actual,Response
"[SOC][User]Oh, nice! Can you tell me their phone number, please?[slots][Bot]Yes, it's 01223334900. Is there anything else I can help you with?[slots]01223334900[User]Also would like to find a place to dine. Chinese and moderate prices.[slots]chinese moderate[EOC]","[Bot]Sure, we have 4 moderate priced chinese restaurants. May I suggest golden wok, or shanghai family restaurant.",[SOR][Bot]The Good Luck Chinese Food Takeaway is a good place. Did you want a table?
"[SOC][User]Also would like to find a place to dine. Chinese and moderate prices.[slots]chinese moderate[Bot]Sure, we have 4 moderate priced chinese restaurants. May I suggest golden wok, or shanghai family restaurant.[slots]golden wok shanghai family restaurant 4 chinese moderate[User]Sure, can I get the address, area, and postcode for shanghai family restaurant?[slots]shanghai family restaurant[EOC]",[Bot]The address is 39 Burleigh Street City Centre.  It is in the centre area of town and the postcode is cb11dg.  Can I help you with anything else?,"[SOR][Bot]Restaurant Two Two pretty much just took care of everything for you! The address is 36 Saint Andrews Street, post code cb21qy, and the phone number is 01223362456. Can I help you with anything"
"[SOC][User]Sure, can I get the address, area, and postcode for shanghai family restaurant?[slots]shanghai family restaurant[Bot]The address is 39 Burleigh Street City Centre.  It is in the centre area of town and the postcode is cb11dg.  Can I help you with anything else?[slots]cb11dg 39 Burleigh Street City Centre centre area of town[User]No that's all the info I needed.  Thank you for being so helpful.  Bye.[slots][EOC]","[Bot]You are so very welcome! I hope you have a wonderful trip and a fantastic day, call anytime you need assistance!",[SOR][Bot]Thank you for choosing us to help you today.  Have a great day!
"[SOC][User]Konnichiwa, I am coming to town and will be staying a few days. I need a place in town centre that offers free parking. Can you help me?[slots]centre[Bot]I certainly can. I have 4 different options for you. I have two cheap gueshouses and two expensive hotels. Do you have a preference?[slots]4 two two cheap expensive gueshouses hotels[User]I will take one of the cheap guesthouses please?[slots]guesthouse cheap[EOC]","[Bot]How about the Alexander bed and breakfast, I can book it for you now if you like?",[SOR][Bot]I have 6 alexander bed and breakfast or el shaddai or el shaddai in the cheap range with wi-fi. Do you have a preference?
"[SOC][User]I will take one of the cheap guesthouses please?[slots]guesthouse cheap[Bot]How about the Alexander bed and breakfast, I can book it for you now if you like?[slots]Alexander bed and breakfast[User]That sounds great. I'd like to book it for 2 people. We'll be arriving Tuesday and we'd like to stay for 5 nights please.[slots]5 tuesday 2[EOC]",[Bot]Your booking was and your reference number is EY36GH17. Is there anything else you need help with today?,"[SOR][Bot]Done! Your reference number is 1H1A3CDO, and the room is reserved for 15 minutes.is there anything else i can help you with?"
"[SOC][User]That sounds great. I'd like to book it for 2 people. We'll be arriving Tuesday and we'd like to stay for 5 nights please.[slots]5 tuesday 2[Bot]Your booking was and your reference number is EY36GH17. Is there anything else you need help with today?[slots]EY36GH17[User]No, that's all. Thank you.[slots][EOC]","[Bot]Thank you, have a good stay, goodbye.",[SOR][Bot]You're welcome. I hope you enjoy your stay in Cambridge!
"[SOC][User]I need a taxi to take me to yippee noodle bar by 9:45[slots]yippee noodle bar[Bot]Absolutely, where will the taxi be picking you up from today?[slots][User]The Rajmahal please[slots]rajmahal[EOC]","[Bot]All right, a blue skoda will come for you. Should you need to contact them, the number is 07714291108.",[SOR][Bot]I have booked your taxi. Be looking for a yellow toyota. Contact number: 07788764653. Is there anything else I can help you with?
"[SOC][User]The Rajmahal please[slots]rajmahal[Bot]All right, a blue skoda will come for you. Should you need to contact them, the number is 07714291108.[slots]blue skoda 07714291108[User]Thank you! Goodbye![slots][EOC]","[Bot]Thank you for the calling the Cambridge TownInfo centre we are glad to help, have a pleasant day.",[SOR][Bot]You're welcome. Have a wonderful day. Goodbye.
"[SOC][User]I am looking at a place to eat that serves venetian food in the centre.[slots]venetian centre[Bot]Unfortunately, I don't see any restaurants that serve Venetian in the centre of town. Would you like to try a different area or type of cuisine?[slots][User]Do you have any Chinese restaurants?[slots]chinese[EOC]",[Bot]Yes there are 10 in the centre of town. Any price preference?,"[SOR][Bot]Yes, there are three restaurants that serve cheap Chinese food in the city centre. Would you like to visit the Ugly Duckling or Peking Restaurant?"
[SOC][User]Do you have any Chinese restaurants?[slots]chinese[Bot]Yes there are 10 in the centre of town. Any price preference?[slots]10 centre of town[User]I was hoping for an expensive restaurant. [slots]expensive[EOC],"[Bot]There are 4 expensive restaurants that are located in the town centre.  The Ugly Duckling, Tang Chinese, HK Fusion, and Sesame Restaurant and bar, would you like information on one?",[SOR][Bot]Tang Chinese is a chinese restaurant in the expensive price range.
"[SOC][User]I was hoping for an expensive restaurant. [slots]expensive[Bot]There are 4 expensive restaurants that are located in the town centre.  The Ugly Duckling, Tang Chinese, HK Fusion, and Sesame Restaurant and bar, would you like information on one?[slots]4 The Ugly Duckling Tang Chinese HK Fusion Sesame Restaurant and bar town centre expensive[User]Can I book at the Ugly Duckling for 4 people, at 12:00 on wednesday please?[slots]12:00 wednesday 4 Ugly Duckling[EOC]",[Bot]Great you're all set the reference number is 48MB42OD,"[SOR][Bot]Alright, your table will be held for 15 minutes. The reference number is HY1FPIWH. Do you need anything else?"
"[SOC][User]Can I book at the Ugly Duckling for 4 people, at 12:00 on wednesday please?[slots]12:00 wednesday 4 Ugly Duckling[Bot]Great you're all set the reference number is 48MB42OD[slots]48MB42OD[User]Thank you! Can't wait![slots][EOC]",[Bot]Is there anything else I can help you with?,"[SOR][Bot]You're welcome, enjoy!"
[SOC][User]Thank you! Can't wait![slots][Bot]Is there anything else I can help you with?[slots][User]That's all I needed. Thanks[slots][EOC],[Bot]You're quite welcome. Thanks for contacting the Cambridge TownInfo Centre and have a great day!,[SOR][Bot]Thank you for using Cambridge TownInfo Centre today. Goodbye!
"[SOC][User]I'm looking for the information on a restaurant called Saigon City, can you provide me with their info?[slots]saigon city[Bot]Absolutely! Saigon City is an asian oriental restaurant in the north. It is a little expensive but worth it. It's located at 169 High Street Chesterton. Their phone number is 01223356555.[slots]asian oriental a little expensive but worth it north 169 High Street Chesterton Saigon City 01223356555[User]Thanks! That's all I needed.[slots][EOC]",[Bot]Okay great. I am glad I could help you.,[SOR][Bot]Great! Have a wonderful day. Goodbye.
[SOC][User]I'm looking for a restaurant that serves canapes food. Expensive range should do it. [slots]canapes expensive[Bot]Unfortunately there are no canapes restaurants.[slots]canapes[User]hmmm. Can you check again? it should be in the centre.[slots]centre[EOC],[Bot]I am sorry but there are no restaurants that fit that criteria in the centre.,[SOR][Bot]There are several options listing in the expensive price range and in the centre.  Do yo mind narrowing down preferences?
[SOC][User]hmmm. Can you check again? it should be in the centre.[slots]centre[Bot]I am sorry but there are no restaurants that fit that criteria in the centre.[slots]centre[User]Could you try a restaurant that serves british food instead?[slots]british[EOC],"[Bot]Yes, we have three British restaurants in the central area.  Might I recommend fitzbillies restaurant?",[SOR][Bot]There are two restaurants that serve British food in the centre of town.  Graffiti and Travellers Rest. Would you like more information on either?
"[SOC][User]Could you try a restaurant that serves british food instead?[slots]british[Bot]Yes, we have three British restaurants in the central area.  Might I recommend fitzbillies restaurant?[slots]fitzbillies restaurant British central[User]That sounds fine, can you reserve a table for 3 people at 13:00 on Tuesday?[slots]13:00 tuesday 3[EOC]","[Bot]Your table is booked, ref #HHFEEGNF. Can I help you with anything else?","[SOR][Bot]I have booked you a table at Fitzbillies on Tuesday at 13:00, reference number O5Z7PMNB. Is there anything else I can help with?"
"[SOC][User]That sounds fine, can you reserve a table for 3 people at 13:00 on Tuesday?[slots]13:00 tuesday 3[Bot]Your table is booked, ref #HHFEEGNF. Can I help you with anything else?[slots]HHFEEGNF[User]I do need  4 star hotel as well.[slots]4[EOC]","[Bot]great, i have 21 options for you!",[SOR][Bot]What area are you wanting to stay in?
"[SOC][User]I do need  4 star hotel as well.[slots]4[Bot]great, i have 21 options for you![slots]21[User]I would like it to be in the expensive range too. [slots]expensive[EOC]",[Bot]Okay we have the huntingdon marriott hotel and the university arms hotel that match your specifications. ,[SOR][Bot]How about the acorn guest house? They fit your criteria and are located in the north.
[SOC][User]I would like it to be in the expensive range too. [slots]expensive[Bot]Okay we have the huntingdon marriott hotel and the university arms hotel that match your specifications. [slots]huntingdon marriott hotel the university arms hotel[User]Does either have free wifi?[slots][EOC],"[Bot]Yes, both have internet.",[SOR][Bot]Yes the university arms hotel has both free wifi and parking. Shall I book a room for you at the University Arms for four nights starting on Monday?
